episode,global_step,episode_step,reward,episode_reward_so_far,true_policy,predator_a_action,predator_b_action
214,1903,3,-1.0,-3.0,chase_y,1,4
214,1904,4,-1.0,-4.0,chase_y,1,2
214,1905,5,-1.0,-5.0,chase_y,1,0
214,1906,6,99.0,94.0,chase_y,1,1
215,1907,1,-1.0,-1.0,chase_y,2,2
215,1908,2,-1.0,-2.0,chase_y,4,2
215,1909,3,-1.0,-3.0,chase_y,4,4
215,1910,4,-1.0,-4.0,chase_y,3,2
215,1911,5,-1.0,-5.0,chase_y,2,2
215,1912,6,-1.0,-6.0,chase_y,4,4
215,1913,7,-1.0,-7.0,chase_y,1,2
215,1914,8,-1.0,-8.0,chase_y,1,0
215,1915,9,99.0,91.0,chase_y,1,1
216,1916,1,-1.0,-1.0,chase_y,1,1
216,1917,2,-1.0,-2.0,chase_y,1,1
216,1918,3,-1.0,-3.0,chase_y,1,1
216,1919,4,-1.0,-4.0,chase_y,1,3
216,1920,5,-1.0,-5.0,chase_y,1,3
216,1921,6,-1.0,-6.0,chase_y,4,1
216,1922,7,-1.0,-7.0,chase_y,1,3
216,1923,8,-1.0,-8.0,chase_y,4,1
216,1924,9,-1.0,-9.0,chase_y,4,3
216,1925,10,-1.0,-10.0,chase_y,4,0
216,1926,11,99.0,89.0,chase_y,4,2
217,1927,1,-1.0,-1.0,chase_y,4,1
217,1928,2,-1.0,-2.0,chase_y,4,1
217,1929,3,-1.0,-3.0,chase_y,4,1
217,1930,4,-1.0,-4.0,chase_y,4,1
217,1931,5,-1.0,-5.0,chase_y,4,4
217,1932,6,-1.0,-6.0,chase_y,4,1
217,1933,7,-1.0,-7.0,chase_y,1,4
217,1934,8,-1.0,-8.0,chase_y,1,1
217,1935,9,-1.0,-9.0,chase_y,4,4
217,1936,10,99.0,90.0,chase_y,4,1
218,1937,1,-1.0,-1.0,chase_y,3,3
218,1938,2,-1.0,-2.0,chase_y,3,2
218,1939,3,-1.0,-3.0,chase_y,3,2
218,1940,4,-1.0,-4.0,chase_y,3,3
218,1941,5,-1.0,-5.0,chase_y,3,3
218,1942,6,-1.0,-6.0,chase_y,4,3
218,1943,7,-1.0,-7.0,chase_y,4,2
218,1944,8,-1.0,-8.0,chase_y,3,2
218,1945,9,-1.0,-9.0,chase_y,1,3
218,1946,10,-1.0,-10.0,chase_y,1,2
218,1947,11,-1.0,-11.0,chase_y,4,3
218,1948,12,-1.0,-12.0,chase_y,1,3
218,1949,13,-1.0,-13.0,chase_y,2,3
218,1950,14,-1.0,-14.0,chase_y,4,0
218,1951,15,-1.0,-15.0,chase_y,2,4
218,1952,16,-1.0,-16.0,chase_y,2,2
218,1953,17,-1.0,-17.0,chase_y,3,1
218,1954,18,-1.0,-18.0,chase_y,3,3
218,1955,19,99.0,81.0,chase_y,1,4
219,1956,1,-1.0,-1.0,chase_y,4,2
219,1957,2,-1.0,-2.0,chase_y,4,2
219,1958,3,-1.0,-3.0,chase_y,4,4
219,1959,4,-1.0,-4.0,chase_y,4,2
219,1960,5,-1.0,-5.0,chase_y,4,4
219,1961,6,-1.0,-6.0,chase_y,1,4
219,1962,7,-1.0,-7.0,chase_y,4,4
219,1963,8,-1.0,-8.0,chase_y,1,2
219,1964,9,-1.0,-9.0,chase_y,4,4
219,1965,10,-1.0,-10.0,chase_y,1,4
219,1966,11,-1.0,-11.0,chase_y,3,2
219,1967,12,-1.0,-12.0,chase_y,3,3
219,1968,13,-1.0,-13.0,chase_y,1,4
219,1969,14,-1.0,-14.0,chase_y,1,3
219,1970,15,99.0,85.0,chase_y,4,1
220,1971,1,-1.0,-1.0,chase_y,2,1
220,1972,2,-1.0,-2.0,chase_y,2,1
220,1973,3,-1.0,-3.0,chase_y,2,0
220,1974,4,-1.0,-4.0,chase_y,2,4
220,1975,5,-1.0,-5.0,chase_y,2,0
220,1976,6,-1.0,-6.0,chase_y,2,2
220,1977,7,-1.0,-7.0,chase_y,2,0
220,1978,8,-1.0,-8.0,chase_y,3,1
220,1979,9,99.0,91.0,chase_y,2,0
221,1980,1,-1.0,-1.0,chase_y,3,2
221,1981,2,-1.0,-2.0,chase_y,3,2
221,1982,3,-1.0,-3.0,chase_y,3,3
221,1983,4,-1.0,-4.0,chase_y,3,0
221,1984,5,-1.0,-5.0,chase_y,3,2
221,1985,6,99.0,94.0,chase_y,1,0
222,1986,1,-1.0,-1.0,chase_y,1,1
222,1987,2,-1.0,-2.0,chase_y,1,1
222,1988,3,-1.0,-3.0,chase_y,4,4
222,1989,4,99.0,96.0,chase_y,1,1
223,1990,1,-1.0,-1.0,chase_y,1,1
223,1991,2,-1.0,-2.0,chase_y,1,3
223,1992,3,-1.0,-3.0,chase_y,3,3
223,1993,4,-1.0,-4.0,chase_y,1,4
223,1994,5,-1.0,-5.0,chase_y,4,2
223,1995,6,-1.0,-6.0,chase_y,1,1
223,1996,7,-1.0,-7.0,chase_y,3,0
223,1997,8,-1.0,-8.0,chase_y,1,2
223,1998,9,-1.0,-9.0,chase_y,1,3
223,1999,10,-1.0,-10.0,chase_y,4,2
223,2000,11,-1.0,-11.0,chase_x,1,0
223,2001,12,-1.0,-12.0,chase_x,2,3
223,2002,13,-1.0,-13.0,chase_x,4,3
223,2003,14,-1.0,-14.0,chase_x,4,1
223,2004,15,-1.0,-15.0,chase_x,2,3
223,2005,16,99.0,84.0,chase_x,1,1
224,2006,1,-1.0,-1.0,chase_x,4,4
224,2007,2,-1.0,-2.0,chase_x,4,1
224,2008,3,-1.0,-3.0,chase_x,2,1
224,2009,4,-1.0,-4.0,chase_x,2,1
224,2010,5,-1.0,-5.0,chase_x,3,1
224,2011,6,-1.0,-6.0,chase_x,2,4
224,2012,7,-1.0,-7.0,chase_x,2,1
224,2013,8,-1.0,-8.0,chase_x,2,4
224,2014,9,99.0,91.0,chase_x,3,2
225,2015,1,-1.0,-1.0,chase_x,2,2
225,2016,2,-1.0,-2.0,chase_x,4,2
225,2017,3,-1.0,-3.0,chase_x,2,2
225,2018,4,-1.0,-4.0,chase_x,2,2
225,2019,5,-1.0,-5.0,chase_x,4,2
225,2020,6,-1.0,-6.0,chase_x,4,4
225,2021,7,99.0,93.0,chase_x,2,4
226,2022,1,-1.0,-1.0,chase_x,3,3
226,2023,2,-1.0,-2.0,chase_x,1,0
226,2024,3,-1.0,-3.0,chase_x,1,0
226,2025,4,-1.0,-4.0,chase_x,1,4
226,2026,5,-1.0,-5.0,chase_x,1,1
226,2027,6,-1.0,-6.0,chase_x,1,0
226,2028,7,-1.0,-7.0,chase_x,4,0
226,2029,8,99.0,92.0,chase_x,1,2
227,2030,1,-1.0,-1.0,chase_x,1,3
227,2031,2,-1.0,-2.0,chase_x,3,3
227,2032,3,-1.0,-3.0,chase_x,3,3
227,2033,4,-1.0,-4.0,chase_x,1,3
227,2034,5,-1.0,-5.0,chase_x,4,3
227,2035,6,-1.0,-6.0,chase_x,1,3
227,2036,7,-2.0,-8.0,chase_x,4,1
227,2037,8,-1.0,-9.0,chase_x,1,3
227,2038,9,-1.0,-10.0,chase_x,4,1
227,2039,10,-1.0,-11.0,chase_x,2,3
227,2040,11,99.0,88.0,chase_x,4,1
228,2041,1,-1.0,-1.0,chase_x,2,2
228,2042,2,-1.0,-2.0,chase_x,2,2
228,2043,3,-1.0,-3.0,chase_x,2,2
228,2044,4,-1.0,-4.0,chase_x,2,2
228,2045,5,-1.0,-5.0,chase_x,2,2
228,2046,6,-1.0,-6.0,chase_x,2,4
228,2047,7,-1.0,-7.0,chase_x,2,4
228,2048,8,-1.0,-8.0,chase_x,2,4
228,2049,9,-1.0,-9.0,chase_x,2,4
228,2050,10,-1.0,-10.0,chase_x,3,2
228,2051,11,99.0,89.0,chase_x,3,2
229,2052,1,-1.0,-1.0,chase_x,3,3
229,2053,2,-1.0,-2.0,chase_x,3,3
229,2054,3,-1.0,-3.0,chase_x,3,3
229,2055,4,99.0,96.0,chase_x,3,3
230,2056,1,-1.0,-1.0,chase_x,1,3
230,2057,2,-1.0,-2.0,chase_x,1,3
230,2058,3,-1.0,-3.0,chase_x,1,3
230,2059,4,-1.0,-4.0,chase_x,1,3
230,2060,5,-1.0,-5.0,chase_x,1,3
230,2061,6,-1.0,-6.0,chase_x,1,3
230,2062,7,-1.0,-7.0,chase_x,4,1
230,2063,8,-1.0,-8.0,chase_x,4,1
230,2064,9,-1.0,-9.0,chase_x,4,3
230,2065,10,-1.0,-10.0,chase_x,4,4
230,2066,11,-1.0,-11.0,chase_x,1,3
230,2067,12,-1.0,-12.0,chase_x,4,3
230,2068,13,-1.0,-13.0,chase_x,4,0
230,2069,14,-1.0,-14.0,chase_x,1,2
230,2070,15,-1.0,-15.0,chase_x,3,1
230,2071,16,99.0,84.0,chase_x,4,4
231,2072,1,-1.0,-1.0,chase_x,2,4
231,2073,2,-1.0,-2.0,chase_x,4,1
231,2074,3,-1.0,-3.0,chase_x,2,1
231,2075,4,-1.0,-4.0,chase_x,2,4
231,2076,5,-1.0,-5.0,chase_x,2,4
231,2077,6,-1.0,-6.0,chase_x,3,4
231,2078,7,-1.0,-7.0,chase_x,2,4
231,2079,8,-1.0,-8.0,chase_x,2,4
231,2080,9,-1.0,-9.0,chase_x,3,1
231,2081,10,-1.0,-10.0,chase_x,3,1
231,2082,11,-1.0,-11.0,chase_x,2,4
231,2083,12,-1.0,-12.0,chase_x,2,2
231,2084,13,-1.0,-13.0,chase_x,3,3
231,2085,14,-1.0,-14.0,chase_x,3,0
231,2086,15,-1.0,-15.0,chase_x,2,4
231,2087,16,-1.0,-16.0,chase_x,3,3
231,2088,17,99.0,83.0,chase_x,3,1
232,2089,1,-1.0,-1.0,chase_x,4,4
232,2090,2,-1.0,-2.0,chase_x,4,4
232,2091,3,-1.0,-3.0,chase_x,2,2
232,2092,4,-1.0,-4.0,chase_x,4,2
232,2093,5,-1.0,-5.0,chase_x,4,2
232,2094,6,-1.0,-6.0,chase_x,4,4
232,2095,7,-1.0,-7.0,chase_x,4,4
232,2096,8,-1.0,-8.0,chase_x,2,2
232,2097,9,-1.0,-9.0,chase_x,1,4
232,2098,10,-1.0,-10.0,chase_x,3,2
232,2099,11,-1.0,-11.0,chase_x,1,0
232,2100,12,-1.0,-12.0,chase_y,1,1
232,2101,13,-1.0,-13.0,chase_y,3,1
232,2102,14,-1.0,-14.0,chase_y,2,1
232,2103,15,-1.0,-15.0,chase_y,2,1
232,2104,16,-1.0,-16.0,chase_y,3,1
232,2105,17,-1.0,-17.0,chase_y,2,1
232,2106,18,-1.0,-18.0,chase_y,2,3
232,2107,19,-1.0,-19.0,chase_y,3,1
232,2108,20,-1.0,-20.0,chase_y,2,3
232,2109,21,-1.0,-21.0,chase_y,4,3
232,2110,22,-1.0,-22.0,chase_y,4,3
232,2111,23,-1.0,-23.0,chase_y,2,2
232,2112,24,99.0,76.0,chase_y,2,3
233,2113,1,-1.0,-1.0,chase_y,3,1
233,2114,2,-1.0,-2.0,chase_y,2,3
233,2115,3,99.0,97.0,chase_y,4,2
234,2116,1,-1.0,-1.0,chase_y,3,3
234,2117,2,-1.0,-2.0,chase_y,2,3
234,2118,3,-1.0,-3.0,chase_y,2,3
234,2119,4,-1.0,-4.0,chase_y,2,3
234,2120,5,-1.0,-5.0,chase_y,2,3
234,2121,6,-1.0,-6.0,chase_y,2,2
234,2122,7,-1.0,-7.0,chase_y,3,3
234,2123,8,-1.0,-8.0,chase_y,3,2
234,2124,9,99.0,91.0,chase_y,3,3
235,2125,1,-1.0,-1.0,chase_y,2,4
235,2126,2,-1.0,-2.0,chase_y,3,2
235,2127,3,-1.0,-3.0,chase_y,3,4
235,2128,4,-1.0,-4.0,chase_y,1,4
235,2129,5,-1.0,-5.0,chase_y,3,2
235,2130,6,-2.0,-7.0,chase_y,1,4
235,2131,7,-2.0,-9.0,chase_y,3,3
235,2132,8,-1.0,-10.0,chase_y,3,2
235,2133,9,-1.0,-11.0,chase_y,1,4
235,2134,10,-1.0,-12.0,chase_y,3,4
235,2135,11,99.0,87.0,chase_y,1,4
236,2136,1,-1.0,-1.0,chase_y,4,4
236,2137,2,-1.0,-2.0,chase_y,1,4
236,2138,3,-1.0,-3.0,chase_y,4,1
236,2139,4,99.0,96.0,chase_y,3,1
237,2140,1,-1.0,-1.0,chase_y,2,4
237,2141,2,-1.0,-2.0,chase_y,4,4
237,2142,3,-1.0,-3.0,chase_y,2,4
237,2143,4,-1.0,-4.0,chase_y,2,4
237,2144,5,-1.0,-5.0,chase_y,2,4
237,2145,6,99.0,94.0,chase_y,3,3
238,2146,1,-1.0,-1.0,chase_y,2,2
238,2147,2,-1.0,-2.0,chase_y,2,1
238,2148,3,-1.0,-3.0,chase_y,4,4
238,2149,4,-1.0,-4.0,chase_y,2,0
238,2150,5,-1.0,-5.0,chase_y,2,2
238,2151,6,-1.0,-6.0,chase_y,2,2
238,2152,7,-1.0,-7.0,chase_y,4,2
238,2153,8,99.0,92.0,chase_y,1,3
239,2154,1,-1.0,-1.0,chase_y,2,2
239,2155,2,-1.0,-2.0,chase_y,2,2
239,2156,3,-1.0,-3.0,chase_y,2,2
239,2157,4,-1.0,-4.0,chase_y,2,3
239,2158,5,-1.0,-5.0,chase_y,2,2
239,2159,6,-1.0,-6.0,chase_y,2,3
239,2160,7,-1.0,-7.0,chase_y,4,2
239,2161,8,-1.0,-8.0,chase_y,4,3
239,2162,9,-1.0,-9.0,chase_y,4,2
239,2163,10,-2.0,-11.0,chase_y,4,2
239,2164,11,-1.0,-12.0,chase_y,1,3
239,2165,12,-1.0,-13.0,chase_y,4,0
239,2166,13,-1.0,-14.0,chase_y,4,3
239,2167,14,-1.0,-15.0,chase_y,1,1
239,2168,15,-1.0,-16.0,chase_y,2,3
239,2169,16,-1.0,-17.0,chase_y,2,3
239,2170,17,99.0,82.0,chase_y,4,4
240,2171,1,-1.0,-1.0,chase_y,2,4
240,2172,2,-1.0,-2.0,chase_y,2,2
240,2173,3,-1.0,-3.0,chase_y,2,2
240,2174,4,-1.0,-4.0,chase_y,2,4
240,2175,5,-1.0,-5.0,chase_y,2,4
240,2176,6,-1.0,-6.0,chase_y,4,1
240,2177,7,-1.0,-7.0,chase_y,3,0
240,2178,8,-1.0,-8.0,chase_y,2,0
240,2179,9,-1.0,-9.0,chase_y,3,1
240,2180,10,-1.0,-10.0,chase_y,3,3
240,2181,11,-1.0,-11.0,chase_y,1,3
240,2182,12,-1.0,-12.0,chase_y,4,1
240,2183,13,-1.0,-13.0,chase_y,1,3
240,2184,14,-1.0,-14.0,chase_y,4,1
240,2185,15,99.0,85.0,chase_y,2,3
241,2186,1,-1.0,-1.0,chase_y,3,3
241,2187,2,-1.0,-2.0,chase_y,1,3
241,2188,3,-1.0,-3.0,chase_y,2,3
241,2189,4,-1.0,-4.0,chase_y,1,3
241,2190,5,-1.0,-5.0,chase_y,4,1
241,2191,6,-1.0,-6.0,chase_y,4,3
241,2192,7,-1.0,-7.0,chase_y,4,4
241,2193,8,-1.0,-8.0,chase_y,4,4
241,2194,9,99.0,91.0,chase_y,1,1
242,2195,1,-1.0,-1.0,chase_y,3,3
242,2196,2,-1.0,-2.0,chase_y,3,3
242,2197,3,-1.0,-3.0,chase_y,3,3
242,2198,4,-1.0,-4.0,chase_y,2,3
242,2199,5,-1.0,-5.0,chase_y,2,3
242,2200,6,-1.0,-6.0,chase_x,2,3
242,2201,7,-1.0,-7.0,chase_x,2,2
242,2202,8,-1.0,-8.0,chase_x,4,2
242,2203,9,-1.0,-9.0,chase_x,1,2
242,2204,10,-1.0,-10.0,chase_x,1,2
242,2205,11,-1.0,-11.0,chase_x,3,2
242,2206,12,-1.0,-12.0,chase_x,1,2
242,2207,13,-1.0,-13.0,chase_x,1,3
242,2208,14,-1.0,-14.0,chase_x,1,3
242,2209,15,-1.0,-15.0,chase_x,4,2
242,2210,16,99.0,84.0,chase_x,4,4
243,2211,1,-1.0,-1.0,chase_x,4,4
243,2212,2,-1.0,-2.0,chase_x,4,4
243,2213,3,-1.0,-3.0,chase_x,4,1
243,2214,4,-1.0,-4.0,chase_x,4,1
243,2215,5,-1.0,-5.0,chase_x,4,4
243,2216,6,-1.0,-6.0,chase_x,4,4
243,2217,7,-1.0,-7.0,chase_x,4,4
243,2218,8,-1.0,-8.0,chase_x,4,1
243,2219,9,99.0,91.0,chase_x,2,1
244,2220,1,-1.0,-1.0,chase_x,1,3
244,2221,2,-1.0,-2.0,chase_x,4,3
244,2222,3,-1.0,-3.0,chase_x,2,3
244,2223,4,-1.0,-4.0,chase_x,4,3
244,2224,5,-1.0,-5.0,chase_x,2,1
244,2225,6,-1.0,-6.0,chase_x,3,3
244,2226,7,-1.0,-7.0,chase_x,2,1
244,2227,8,-1.0,-8.0,chase_x,2,2
244,2228,9,-1.0,-9.0,chase_x,2,3
244,2229,10,-1.0,-10.0,chase_x,4,2
244,2230,11,-1.0,-11.0,chase_x,1,3
244,2231,12,-1.0,-12.0,chase_x,1,0
244,2232,13,-1.0,-13.0,chase_x,4,4
244,2233,14,-1.0,-14.0,chase_x,4,0
244,2234,15,99.0,85.0,chase_x,1,1
245,2235,1,-1.0,-1.0,chase_x,2,4
245,2236,2,-1.0,-2.0,chase_x,2,4
245,2237,3,-1.0,-3.0,chase_x,3,4
245,2238,4,-1.0,-4.0,chase_x,3,4
245,2239,5,-1.0,-5.0,chase_x,1,4
245,2240,6,-1.0,-6.0,chase_x,1,1
245,2241,7,-1.0,-7.0,chase_x,3,2
245,2242,8,-1.0,-8.0,chase_x,3,4
245,2243,9,99.0,91.0,chase_x,3,0
246,2244,1,-1.0,-1.0,chase_x,2,2
246,2245,2,-1.0,-2.0,chase_x,3,2
246,2246,3,-1.0,-3.0,chase_x,2,2
246,2247,4,-1.0,-4.0,chase_x,3,2
246,2248,5,-1.0,-5.0,chase_x,3,3
246,2249,6,-1.0,-6.0,chase_x,2,2
246,2250,7,-1.0,-7.0,chase_x,3,2
246,2251,8,-1.0,-8.0,chase_x,3,3
246,2252,9,-1.0,-9.0,chase_x,3,3
246,2253,10,-1.0,-10.0,chase_x,3,3
246,2254,11,-1.0,-11.0,chase_x,3,3
246,2255,12,99.0,88.0,chase_x,2,2
247,2256,1,-1.0,-1.0,chase_x,3,2
247,2257,2,-1.0,-2.0,chase_x,3,3
247,2258,3,-1.0,-3.0,chase_x,3,2
247,2259,4,-1.0,-4.0,chase_x,3,3
247,2260,5,-1.0,-5.0,chase_x,3,0
247,2261,6,-1.0,-6.0,chase_x,2,0
247,2262,7,-1.0,-7.0,chase_x,2,4
247,2263,8,99.0,92.0,chase_x,3,3
248,2264,1,-1.0,-1.0,chase_x,2,2
248,2265,2,-1.0,-2.0,chase_x,2,2
248,2266,3,-1.0,-3.0,chase_x,2,2
248,2267,4,-1.0,-4.0,chase_x,2,4
248,2268,5,-1.0,-5.0,chase_x,3,2
248,2269,6,-1.0,-6.0,chase_x,3,2
248,2270,7,-1.0,-7.0,chase_x,3,3
248,2271,8,99.0,92.0,chase_x,4,4
249,2272,1,-1.0,-1.0,chase_x,2,4
249,2273,2,-1.0,-2.0,chase_x,2,4
249,2274,3,-1.0,-3.0,chase_x,2,4
249,2275,4,-1.0,-4.0,chase_x,2,2
249,2276,5,-1.0,-5.0,chase_x,2,0
249,2277,6,-1.0,-6.0,chase_x,3,4
249,2278,7,-1.0,-7.0,chase_x,3,1
249,2279,8,-1.0,-8.0,chase_x,4,4
249,2280,9,-1.0,-9.0,chase_x,3,1
249,2281,10,-1.0,-10.0,chase_x,2,0
249,2282,11,99.0,89.0,chase_x,1,3
250,2283,1,-1.0,-1.0,chase_x,4,4
250,2284,2,-1.0,-2.0,chase_x,4,4
250,2285,3,-1.0,-3.0,chase_x,4,4
250,2286,4,99.0,96.0,chase_x,2,4
251,2287,1,-1.0,-1.0,chase_x,4,4
251,2288,2,-1.0,-2.0,chase_x,4,4
251,2289,3,-1.0,-3.0,chase_x,4,4
251,2290,4,-1.0,-4.0,chase_x,4,4
251,2291,5,-1.0,-5.0,chase_x,4,2
251,2292,6,-1.0,-6.0,chase_x,4,2
251,2293,7,-1.0,-7.0,chase_x,1,0
251,2294,8,99.0,92.0,chase_x,2,4
252,2295,1,-1.0,-1.0,chase_x,4,1
252,2296,2,-1.0,-2.0,chase_x,4,4
252,2297,3,-1.0,-3.0,chase_x,1,1
252,2298,4,-1.0,-4.0,chase_x,4,4
252,2299,5,-1.0,-5.0,chase_x,4,4
252,2300,6,-1.0,-6.0,chase_y,1,1
252,2301,7,-1.0,-7.0,chase_y,2,2
252,2302,8,99.0,92.0,chase_y,2,2
253,2303,1,-1.0,-1.0,chase_y,1,2
253,2304,2,-1.0,-2.0,chase_y,1,2
253,2305,3,-1.0,-3.0,chase_y,3,3
253,2306,4,-1.0,-4.0,chase_y,1,3
253,2307,5,-1.0,-5.0,chase_y,3,2
253,2308,6,-1.0,-6.0,chase_y,3,2
253,2309,7,-1.0,-7.0,chase_y,3,3
253,2310,8,-1.0,-8.0,chase_y,1,1
253,2311,9,-1.0,-9.0,chase_y,1,4
253,2312,10,-1.0,-10.0,chase_y,3,2
253,2313,11,-1.0,-11.0,chase_y,1,0
253,2314,12,-1.0,-12.0,chase_y,3,2
253,2315,13,99.0,87.0,chase_y,1,3
254,2316,1,-1.0,-1.0,chase_y,1,4
254,2317,2,-1.0,-2.0,chase_y,1,4
254,2318,3,-1.0,-3.0,chase_y,1,4
254,2319,4,-1.0,-4.0,chase_y,1,1
254,2320,5,-1.0,-5.0,chase_y,4,3
254,2321,6,-1.0,-6.0,chase_y,1,4
254,2322,7,-1.0,-7.0,chase_y,1,1
254,2323,8,99.0,92.0,chase_y,2,2
255,2324,1,-1.0,-1.0,chase_y,1,3
255,2325,2,-1.0,-2.0,chase_y,1,3
255,2326,3,-1.0,-3.0,chase_y,1,3
255,2327,4,-1.0,-4.0,chase_y,4,3
255,2328,5,-1.0,-5.0,chase_y,4,3
255,2329,6,-1.0,-6.0,chase_y,4,0
255,2330,7,-1.0,-7.0,chase_y,4,4
255,2331,8,-1.0,-8.0,chase_y,1,0
255,2332,9,-1.0,-9.0,chase_y,4,4
255,2333,10,-1.0,-10.0,chase_y,1,1
255,2334,11,-1.0,-11.0,chase_y,4,2
255,2335,12,-1.0,-12.0,chase_y,4,2
255,2336,13,-1.0,-13.0,chase_y,1,3
255,2337,14,99.0,86.0,chase_y,1,4
256,2338,1,-1.0,-1.0,chase_y,4,1
256,2339,2,-1.0,-2.0,chase_y,1,1
256,2340,3,-1.0,-3.0,chase_y,4,1
256,2341,4,-1.0,-4.0,chase_y,4,1
256,2342,5,-1.0,-5.0,chase_y,4,1
256,2343,6,99.0,94.0,chase_y,2,4
257,2344,1,-1.0,-1.0,chase_y,4,1
257,2345,2,-1.0,-2.0,chase_y,4,4
257,2346,3,-1.0,-3.0,chase_y,4,4
257,2347,4,-1.0,-4.0,chase_y,4,1
257,2348,5,-1.0,-5.0,chase_y,4,4
257,2349,6,-1.0,-6.0,chase_y,2,4
257,2350,7,-1.0,-7.0,chase_y,1,4
257,2351,8,-1.0,-8.0,chase_y,1,1
257,2352,9,-1.0,-9.0,chase_y,4,4
257,2353,10,-1.0,-10.0,chase_y,2,1
257,2354,11,99.0,89.0,chase_y,2,0
258,2355,1,-1.0,-1.0,chase_y,2,2
258,2356,2,-1.0,-2.0,chase_y,4,2
258,2357,3,-1.0,-3.0,chase_y,1,2
258,2358,4,-1.0,-4.0,chase_y,4,4
258,2359,5,-1.0,-5.0,chase_y,3,2
258,2360,6,-1.0,-6.0,chase_y,3,2
258,2361,7,-1.0,-7.0,chase_y,1,4
258,2362,8,-1.0,-8.0,chase_y,4,4
258,2363,9,-1.0,-9.0,chase_y,2,4
258,2364,10,-1.0,-10.0,chase_y,3,4
258,2365,11,-1.0,-11.0,chase_y,3,2
258,2366,12,-1.0,-12.0,chase_y,3,2
258,2367,13,-1.0,-13.0,chase_y,3,2
258,2368,14,-1.0,-14.0,chase_y,1,2
258,2369,15,99.0,85.0,chase_y,1,3
259,2370,1,-1.0,-1.0,chase_y,3,1
259,2371,2,99.0,98.0,chase_y,3,3
260,2372,1,-1.0,-1.0,chase_y,3,3
260,2373,2,-1.0,-2.0,chase_y,3,3
260,2374,3,-1.0,-3.0,chase_y,3,3
260,2375,4,-1.0,-4.0,chase_y,3,3
260,2376,5,-1.0,-5.0,chase_y,3,3
260,2377,6,-1.0,-6.0,chase_y,1,3
260,2378,7,-1.0,-7.0,chase_y,4,3
260,2379,8,-1.0,-8.0,chase_y,4,3
260,2380,9,-1.0,-9.0,chase_y,4,4
260,2381,10,-1.0,-10.0,chase_y,1,0
260,2382,11,-1.0,-11.0,chase_y,4,2
260,2383,12,-1.0,-12.0,chase_y,1,1
260,2384,13,-1.0,-13.0,chase_y,3,3
260,2385,14,99.0,86.0,chase_y,1,2
261,2386,1,-1.0,-1.0,chase_y,4,2
261,2387,2,-1.0,-2.0,chase_y,4,2
261,2388,3,-1.0,-3.0,chase_y,4,2
261,2389,4,-1.0,-4.0,chase_y,2,2
261,2390,5,-1.0,-5.0,chase_y,4,2
261,2391,6,-1.0,-6.0,chase_y,4,4
261,2392,7,99.0,93.0,chase_y,2,0
262,2393,1,-1.0,-1.0,chase_y,3,3
262,2394,2,-1.0,-2.0,chase_y,3,3
262,2395,3,-1.0,-3.0,chase_y,3,2
262,2396,4,-1.0,-4.0,chase_y,1,3
262,2397,5,-1.0,-5.0,chase_y,3,2
262,2398,6,-1.0,-6.0,chase_y,1,3
262,2399,7,-1.0,-7.0,chase_y,4,3
262,2400,8,-1.0,-8.0,chase_x,1,0
262,2401,9,-1.0,-9.0,chase_x,4,2
262,2402,10,-1.0,-10.0,chase_x,1,2
262,2403,11,-1.0,-11.0,chase_x,1,2
262,2404,12,-1.0,-12.0,chase_x,1,3
262,2405,13,-1.0,-13.0,chase_x,1,0
262,2406,14,-1.0,-14.0,chase_x,1,2
262,2407,15,99.0,85.0,chase_x,1,4
263,2408,1,-1.0,-1.0,chase_x,4,4
263,2409,2,-1.0,-2.0,chase_x,4,4
263,2410,3,-1.0,-3.0,chase_x,4,4
263,2411,4,-1.0,-4.0,chase_x,4,4
263,2412,5,-1.0,-5.0,chase_x,4,4
263,2413,6,-1.0,-6.0,chase_x,4,4
263,2414,7,-1.0,-7.0,chase_x,2,4
263,2415,8,99.0,92.0,chase_x,2,4
264,2416,1,-1.0,-1.0,chase_x,1,1
264,2417,2,-1.0,-2.0,chase_x,1,4
264,2418,3,-1.0,-3.0,chase_x,1,1
264,2419,4,-1.0,-4.0,chase_x,4,4
264,2420,5,-1.0,-5.0,chase_x,4,4
264,2421,6,-1.0,-6.0,chase_x,3,4
264,2422,7,-1.0,-7.0,chase_x,3,4
264,2423,8,99.0,92.0,chase_x,3,0
265,2424,1,-1.0,-1.0,chase_x,3,3
265,2425,2,-1.0,-2.0,chase_x,3,3
265,2426,3,-1.0,-3.0,chase_x,3,2
265,2427,4,-1.0,-4.0,chase_x,3,2
265,2428,5,-1.0,-5.0,chase_x,3,3
265,2429,6,-1.0,-6.0,chase_x,3,2
265,2430,7,99.0,93.0,chase_x,1,0
266,2431,1,-1.0,-1.0,chase_x,3,3
266,2432,2,-1.0,-2.0,chase_x,3,3
266,2433,3,-1.0,-3.0,chase_x,3,3
266,2434,4,-1.0,-4.0,chase_x,2,3
266,2435,5,-1.0,-5.0,chase_x,4,3
266,2436,6,-1.0,-6.0,chase_x,4,2
266,2437,7,-1.0,-7.0,chase_x,1,3
266,2438,8,-1.0,-8.0,chase_x,4,2
266,2439,9,-1.0,-9.0,chase_x,1,2
266,2440,10,99.0,90.0,chase_x,1,0
267,2441,1,-1.0,-1.0,chase_x,2,2
267,2442,2,-1.0,-2.0,chase_x,2,2
